"V1"	"V2"
"8509"	-0.431259	-0.556689
"8510"	-0.123034	-0.0422134
"8511"	-0.149185	-0.00760117
"8512"	-0.232124	-0.658343
"8513"	-0.400073	-0.278215
"8514"	-0.439176	-0.315313
"8515"	-0.375171	-0.136681
"8516"	0.0129608	-0.249074
"8517"	-0.207332	-0.0450001
"8518"	-0.217599	-0.102979
"8519"	-0.267281	-0.268446
"8520"	-0.370351	-0.202016
"8521"	-0.209863	-0.122155
"8522"	-0.192774	-0.382947
"8523"	-0.431486	-0.263795
"8524"	-0.432645	-0.279484
"8525"	-0.375389	-0.167864
"8526"	-0.565169	-0.2951
"8527"	0.0558468	0.111458
"8528"	-0.620081	-0.271623
"8529"	-0.186695	-0.181327
"8530"	-0.0758779	-0.481211
"8531"	-0.318945	-0.079319
"8532"	0.016576	-0.263549
"8533"	-0.166431	-0.503254
"8534"	-0.290975	-0.0144625
"8535"	-0.337413	-0.11474
"8536"	-0.23945	-0.645764
"8537"	-0.256687	-0.170358
"8538"	-0.172581	-0.185486
"8539"	-0.235299	-0.385758
"8540"	-0.322296	-0.476766
"8541"	0.00803819	-0.180545
"8542"	-0.116666	-0.145165
"8543"	-0.234059	-0.108372
"8544"	-0.19923	-0.445665
"8545"	-0.0614675	-0.299493
"8546"	-0.19366	-0.0992426
"8547"	-0.0199102	-0.18172
"8548"	-0.211276	-0.0851705
"8549"	-0.145785	-0.16308
"8550"	-0.120434	-0.297508
"8551"	-0.280366	-0.249761
"8552"	-0.227097	-0.119377
"8553"	-0.368462	-0.254024
"8554"	-0.411306	-0.283029
"8555"	-0.459129	-0.536025
"8556"	-0.248998	-0.242803
"8557"	-0.343966	-0.171391
"8558"	-0.154376	-0.0189843
"8559"	-0.0662075	-0.403237
"8560"	-0.189125	-0.369522
"8561"	-0.612144	-0.350115
"8562"	-0.194756	-0.175221
"8563"	-0.348601	-0.0908114
"8564"	-0.30969	-0.0562363
"8565"	-0.383745	-0.152086
"8566"	-0.263192	-0.203157
"8567"	-0.252548	-0.346393
"8568"	-0.0473354	0.253437
"8569"	-0.294117	-0.0708078
"8570"	-0.296914	-0.174735
"8571"	-0.263374	-0.188841
"8572"	-0.39085	-0.486131
"8573"	-0.121757	-0.174298
"8574"	-0.26388	0.0190112
"8575"	-0.104516	-0.182554
"8576"	-0.496443	-0.316878
"8577"	-0.183582	-0.188846
"8578"	-0.230162	-0.452116
"8579"	-0.0204118	-0.621255
"8580"	-0.328377	-0.0681687
"8581"	-0.531663	-0.374555
"8582"	0.577441	-0.389691
"8583"	-0.432363	-0.300779
"8584"	-0.133657	-0.122236
"8585"	-0.0158423	-0.0997426
"8586"	-0.206547	0.119977
"8587"	-0.353205	-0.17767
"8588"	-0.455006	0.0622784
"8589"	0.0297116	-0.174011
"8590"	-0.191142	0.0557889
"8591"	-0.384333	-0.671305
"8592"	-0.181463	0.0301822
"8593"	-0.126136	-0.239023
"8594"	-0.22879	-0.222819
"8595"	-0.0222519	-0.130961
"8596"	-0.20865	-0.199237
"8597"	-0.353911	0.0109676
"8598"	0.0758065	-0.121344
"8599"	-0.301209	-0.192228
"8600"	-0.239375	-0.372888
"8601"	-0.273812	-0.470967
"8602"	-0.279525	-0.277089
"8603"	-0.23127	-0.311089
"8604"	-0.355655	-0.10026
"8605"	-0.523819	-0.342242
"8606"	0.0637901	-0.262923
"8607"	-0.0892907	-0.279762
"8608"	-0.251952	-0.259312
"8609"	-0.136352	-0.236736
"8610"	-0.54558	0.283943
"8611"	-0.179127	-0.143333
"8612"	-0.477111	-0.343581
"8613"	-0.134486	-0.206134
"8614"	-0.0704754	-0.206226
"8615"	-0.267409	-0.144572
"8616"	-0.210847	-0.0748716
"8617"	-0.358481	-0.0953819
"8618"	-0.319597	-0.334618
"8619"	-0.45129	-0.381777
"8620"	-0.351144	-0.414092
"8621"	-0.510391	-0.452623
"8622"	0.726328	-0.340959
"8623"	-0.0594564	-0.28839
"8624"	-0.186343	-0.0745247
"8625"	-0.324571	-0.381059
"8626"	-0.249697	-0.168504
"8627"	0.147594	-0.159639
"8628"	-0.00678341	-0.232439
"8629"	-0.403069	-0.345847
"8630"	-0.196342	-0.59254
"8631"	-0.0380199	-0.595712
"8632"	-0.131884	-0.116691
"8633"	-0.98965	-0.185228
"8634"	-0.125863	-0.312924
"8635"	0.0151217	-0.17718
"8636"	-0.465304	-0.200395
"8637"	-0.422399	-0.180762
"8638"	-0.054	-0.0243586
"8639"	-0.143887	-0.137635
"8640"	-0.390336	-0.375872
"8641"	-0.257957	-0.218383
"8642"	-0.136137	-0.703441
"8643"	0.0305719	-0.430234
"8644"	0.616404	0.0909027
"8645"	-0.183205	-0.122697
"8646"	-0.06491	-0.354583
"8647"	-0.613879	-0.414484
"8648"	-0.345768	-0.114321
"8649"	-0.166349	-0.235195
"8650"	-0.591226	-0.0864454
"8651"	-0.559501	-0.340044
"8652"	-0.320718	-0.321281
"8653"	-0.113417	-0.560335
"8654"	-0.179	-0.310039
"8655"	0.099572	-0.571806
"8656"	-0.132965	-0.19267
"8657"	-0.290952	-0.153845
"8658"	-0.168394	-0.391438
"8659"	-0.00167654	-0.371496
"8660"	-0.180906	-0.294221
"8661"	-0.464733	-0.419806
"8662"	0.181817	-0.194049
"8663"	-0.248588	0.0760227
"8664"	-0.409308	-0.466827
"8665"	-0.311404	-0.197445
"8666"	-0.323897	-0.137403
"8667"	-0.0272227	-0.139169
"8668"	-0.30943	-0.451883
"8669"	-0.391414	-0.306846
"8670"	-0.567147	0.0502654
"8671"	-0.0985551	-0.164208
"8672"	-0.0019118	0.0464692
"8673"	-0.112956	-0.303256
"8674"	0.254061	0.0646486
"8675"	-0.362579	-0.349564
"8676"	-0.128315	0.395114
"8677"	1.50422	0.573286
"8678"	-0.241952	-0.239652
"8679"	-0.205706	-0.796798
"8680"	-0.565608	-0.322246
"8681"	-0.434537	-0.202179
"8682"	-0.21783	-0.150458
"8683"	-0.22886	-0.295623
"8684"	-0.0549246	-0.312714
"8685"	-0.0760411	-0.269236
"8686"	-0.288143	-0.346612
"8687"	-0.121479	-0.0913952
"8688"	-0.143729	-0.265002
"8689"	-0.221529	0.344669
"8690"	-0.201048	-0.368982
"8691"	-0.630734	0.105798
"8692"	-0.108386	-0.480076
"8693"	-0.303003	-0.417147
"8694"	-0.134102	-0.124368
"8695"	-0.144522	-0.511712
"8696"	-0.255719	-0.383721
"8697"	-0.0919949	-0.257979
"8698"	-0.630059	-0.33069
"8699"	-0.485817	-0.329347
"8700"	-0.204808	-0.178209
"8701"	-0.213002	-0.0920459
"8702"	-0.356999	-0.215452
"8703"	-0.179893	-0.631621
"8704"	-0.430573	0.0163317
"8705"	-0.480032	-0.0365297
"8706"	-0.543282	-0.0544474
"8707"	0.177185	-0.228477
"8708"	-0.3067	-0.203823
"8709"	-0.143585	-0.17561
"8710"	-0.23047	-0.268899
"8711"	-0.309387	-0.331758
"8712"	-0.172985	-0.116244
"8713"	-0.39288	-0.175756
"8714"	-0.367055	-0.216522
"8715"	-0.25945	-0.286416
"8716"	-0.429505	-0.0747929
"8717"	-0.419816	-0.286826
"8718"	0.342638	-0.24136
"8719"	-0.215892	-0.447598
"8720"	-0.306339	0.0350581
"8721"	-0.399096	-0.0578078
"8722"	-0.179731	-0.223936
"8723"	-0.131092	-0.164991
"8724"	0.114774	-0.401231
"8725"	-0.278862	-0.133218
"8726"	-0.435076	-0.21612
"8727"	-0.381857	-0.448488
"8728"	-0.453852	-0.650554
"8729"	-0.165688	0.143781
"8730"	-0.286854	-0.290616
"8731"	0.0333169	-0.0703368
"8732"	-0.163828	-0.258924
"8733"	0.0697518	-0.211029
"8734"	-0.226801	-0.0476521
"8735"	-0.199746	-0.173434
"8736"	-0.545506	-0.672385
"8737"	0.000538667	-0.302206
"8738"	-0.539731	-0.18202
"8739"	-0.223057	-0.340668
"8740"	-0.307783	0.0434526
"8741"	-0.104931	-0.361381
"8742"	0.403272	-0.204442
"8743"	-0.0448113	-0.169636
"8744"	0.173367	-0.00185677
"8745"	-0.12866	-0.353253
"8746"	0.147048	0.187987
"8747"	-0.138716	-0.210665
"8748"	-0.159968	-0.192625
"8749"	-0.344043	-0.364331
"8750"	-0.48305	-0.404731
"8751"	-0.205899	-0.255142
"8752"	-0.193697	-0.310705
"8753"	-0.207567	-0.103991
"8754"	-0.061976	-0.147399
"8755"	-0.177842	-0.258346
"8756"	-0.266399	-0.239846
"8757"	-0.210521	-0.146357
"8758"	-0.109892	-0.321621
"8759"	-0.316585	-0.0792984
"8760"	-0.264264	-0.194938
"8761"	-0.0372522	-0.191109
"8762"	0.0413507	-0.279987
"8763"	-0.17464	-0.204767
"8764"	-0.361485	-0.192682
"8765"	-0.589501	-0.117314
"8766"	-0.183876	-0.108348
"8767"	-0.284828	-0.444089
"8768"	-0.247548	-0.213196
"8769"	-0.104325	-0.466774
"8770"	-0.313794	-0.313263
"8771"	-0.288039	-0.211537
"8772"	-0.556405	-0.374896
"8773"	-0.137888	-0.13335
"8774"	-0.39455	-0.205048
"8775"	-0.367656	0.0171469
"8776"	-0.353704	-0.234097
"8777"	-0.167208	-0.208814
"8778"	-0.556911	-0.199837
"8779"	-0.377633	-0.598126
"8780"	-0.557718	-0.266417
"8781"	-0.290961	-0.256738
"8782"	-0.321337	-0.225922
"8783"	-0.301742	-0.354471
"8784"	-0.203968	0.0157859
"8785"	-0.197162	-0.403607
"8786"	0.0999517	-0.0873206
"8787"	-0.369486	-0.224067
"8788"	-0.063909	0.096816
"8789"	0.433805	-0.163093
"8790"	-0.157032	-0.314236
"8791"	-0.193702	-0.319614
"8792"	-0.124143	-0.281496
"8793"	-0.13332	0.173873
"8794"	-0.287812	-0.205406
"8795"	-0.122345	0.0546821
"8796"	-0.0941	-0.182672
"8797"	-0.253622	0.0296914
"8798"	-0.225076	-0.20241
"8799"	-0.127846	-0.181667
"8800"	-0.14465	-0.282012
"8801"	-0.446906	-0.225324
"8802"	-0.165085	-0.236427
"8803"	0.884348	0.280377
"8804"	-0.260455	-0.120568
"8805"	-0.331567	-0.487486
"8806"	-0.115524	-0.134646
"8807"	-0.284142	-0.231967
"8808"	-0.0472944	0.0819722
"8809"	-0.296636	-0.312062
"8810"	-0.29254	-0.43983
"8811"	-0.101834	-0.0438588
"8812"	-0.317979	-0.581905
"8813"	0.0183901	-0.308686
"8814"	-0.329329	-0.130994
"8815"	-0.106894	-0.189224
"8816"	-0.0593362	0.433815
"8817"	-0.134767	-0.498396
"8818"	-0.72872	-0.176271
"8819"	-0.400457	-0.136715
"8820"	0.023608	-0.222975
"8821"	-0.354643	-0.524576
"8822"	0.0281207	-0.0840097
"8823"	-0.655653	-0.497973
"8824"	-0.159535	0.15888
"8825"	-0.217614	-0.269333
"8826"	0.0343638	-0.465903
"8827"	-0.145227	-0.149436
"8828"	-0.261215	-0.17943
"8829"	-0.268672	-0.323048
"8830"	-0.152644	0.0265496
"8831"	-0.265642	-0.031925
"8832"	-0.380985	-0.224794
"8833"	-0.250131	-0.376667
"8834"	-0.1827	-0.126483
"8835"	-0.429643	-0.0362289
"8836"	-0.0852145	-0.694351
"8837"	-0.239118	-0.286141
"8838"	-0.33724	-0.389465
"8839"	-0.132686	-0.0462056
"8840"	0.132547	0.154178
"8841"	0.0896585	-0.165058
"8842"	-0.714854	-0.393335
"8843"	-0.266238	-0.270985
"8844"	-0.0912667	0.109461
"8845"	0.0611523	-0.28124
"8846"	-0.0781277	-0.271312
"8847"	-0.0199871	-0.387517
"8848"	0.133929	0.121129
"8849"	-0.237764	-0.17339
"8850"	-0.0057771	-0.105069
"8851"	-0.19169	-0.407756
"8852"	-0.100315	-0.238894
"8853"	-0.260986	-0.173834
"8854"	-0.0256692	-0.202891
"8855"	-0.343044	-0.360431
"8856"	-0.223695	-0.50107
"8857"	-0.290001	-0.250747
"8858"	-0.20367	-0.330136
"8859"	-0.264154	-0.484959
"8860"	-0.0569994	-0.540203
"8861"	-0.432197	-0.330074
"8862"	-0.175396	-0.161191
"8863"	-0.0867695	-0.0524598
"8864"	-0.484703	0.0119509
"8865"	-0.0943715	-0.247473
"8866"	0.0465124	-0.0563516
"8867"	-0.217409	-0.229346
"8868"	-0.391288	-0.325448
"8869"	-0.312388	-0.535083
"8870"	-0.217697	-0.308785
"8871"	-0.23688	-0.299381
"8872"	-0.311214	-0.643284
"8873"	-0.397209	-0.4926
"8874"	-0.23516	-0.514145
"8875"	-0.33069	-0.334125
"8876"	-0.165233	-0.616547
"8877"	-0.340576	-0.287766
"8878"	-0.243525	-0.246142
"8879"	-0.299117	-0.158502
"8880"	-0.144041	-0.290363
"8881"	-0.0125905	-0.246949
"8882"	-0.173014	-0.269325
"8883"	-0.213073	-0.18124
"8884"	-0.401493	-0.00397849
"8885"	-0.0766792	-0.527144
"8886"	-0.150396	-0.0979352
"8887"	-0.0947004	-0.186137
"8888"	-0.219343	-0.247227
"8889"	-0.498243	-0.0360553
"8890"	-0.257295	-0.396371
"8891"	-0.232414	-0.385315
"8892"	-0.131869	-0.423897
"8893"	-0.407775	-0.454856
"8894"	-0.0794779	-0.146652
"8895"	-0.14815	0.0494557
"8896"	-0.434868	-0.256603
"8897"	-0.342059	-0.226355
"8898"	-0.250525	-0.144403
"8899"	-0.165646	-0.132958
"8900"	-0.235991	-0.182454
"8901"	-0.216724	-0.206096
"8902"	-0.233952	-0.315792
"8903"	-0.159102	-0.0590482
"8904"	-0.153615	-0.397039
"8905"	-0.402084	-0.310982
"8906"	-0.290422	-0.319941
"8907"	-0.0941875	-0.2294
"8908"	-0.256923	-0.192511
"8909"	-0.159251	0.0478416
"8910"	-0.171194	-0.0808015
"8911"	-0.339813	-0.170152
"8912"	-0.250528	-0.319305
"8913"	-0.204875	-0.294349
"8914"	-0.63266	-0.174437
"8915"	-0.340516	-0.65434
"8916"	-0.382593	-0.398641
"8917"	0.00863408	-0.0665674
"8918"	-0.160362	-0.179783
"8919"	0.112785	-0.0325464
"8920"	-0.588819	-0.354802
"8921"	-0.408052	-0.534635
"8922"	-0.616561	-0.0508514
"8923"	-0.338438	-0.2776
"8924"	-0.432572	-0.147699
"8925"	-0.113887	-0.235582
"8926"	-0.25058	-0.499608
"8927"	-0.540858	-0.468734
"8928"	-0.239319	-0.129013
"8929"	-0.186226	0.136796
"8930"	-0.215743	-0.16373
"8931"	-0.167359	-0.224474
"8932"	-0.469257	-0.275896
"8933"	-0.579907	-0.417018
"8934"	-0.248263	-0.432699
"8935"	-0.294732	-0.26205
"8936"	-0.00617956	-0.0368989
"8937"	-0.877611	-0.394457
"8938"	1.91422	-0.175618
"8939"	-0.0541573	0.118959
"8940"	-0.181638	-0.258949
"8941"	-0.0876139	-0.23051
"8942"	-0.360403	-0.094122
"8943"	-0.467481	-0.302654
"8944"	-0.070141	0.0556414
"8945"	-0.518073	-0.66279
"8946"	-0.223803	-0.277969
"8947"	-0.536371	-0.482453
"8948"	-0.223926	-0.293403
"8949"	-0.297236	-0.128221
"8950"	-0.279779	-0.367698
"8951"	-0.380102	-0.547483
"8952"	-0.252297	-0.258016
"8953"	-0.159392	-0.180387
"8954"	-0.697602	-0.356674
"8955"	-0.326221	-0.209897
"8956"	0.468946	-0.352184
"8957"	-0.333768	-0.371837
"8958"	-0.129655	-0.112354
"8959"	0.159415	0.122417
"8960"	-0.56596	-0.183094
"8961"	-0.193557	-0.292027
"8962"	-0.708508	-0.207777
"8963"	-0.296013	-0.248486
"8964"	-0.442776	-0.32036
"8965"	-0.352569	-0.571522
"8966"	-0.568463	-0.194826
"8967"	-0.00604377	-0.0874635
"8968"	-0.2921	-0.383207
"8969"	-0.339619	-0.492727
"8970"	-0.353192	-0.22329
"8971"	-0.362036	-0.236338
"8972"	-0.328754	-0.136252
"8973"	-0.49672	-0.184389
"8974"	-0.157777	-0.125837
"8975"	-0.314635	0.0285377
"8976"	-0.160678	-0.341313
"8977"	-0.242498	-0.242947
"8978"	-0.155726	-0.211813
"8979"	-0.47119	-0.0544155
"8980"	-0.354505	-0.0908404
"8981"	-0.353465	-0.119052
"8982"	-0.204059	-0.54139
"8983"	-0.327334	0.0131431
"8984"	-0.222075	0.0932333
"8985"	-0.135248	-0.210695
"8986"	-0.0821394	-0.240953
"8987"	-0.318157	-0.277149
"8988"	-0.131917	-0.340143
"8989"	0.187744	-0.124754
"8990"	-0.363695	-0.10913
"8991"	-0.363972	-0.662549
"8992"	-0.317019	-0.447637
"8993"	-0.0796289	-0.181289
"8994"	-0.243983	-0.120913
"8995"	-0.365427	0.503722
"8996"	-0.0266799	-0.325975
"8997"	-0.0688674	-0.455189
"8998"	-0.262662	-0.243164
"8999"	-0.0397316	0.0192973
"9000"	0.418815	-0.0704759
"9001"	-0.275331	-0.118487
"9002"	-0.0201954	-0.182915
"9003"	-0.192953	-0.240026
"9004"	-0.563769	-0.558343
"9005"	-0.257036	-0.012665
"9006"	-0.149497	-0.124632
"9007"	-0.0150101	-0.135436
"9008"	-0.360444	-0.156612
"9009"	-0.249117	-0.351916
"9010"	-0.281279	-0.462236
"9011"	0.0265493	-0.082272
"9012"	-0.492001	-0.262488
"9013"	-0.162863	-0.253285
"9014"	-0.279393	-0.0642428
"9015"	-0.131918	-0.0755008
"9016"	-0.332475	-0.15323
"9017"	-0.283482	-0.341558
"9018"	-0.182924	-0.129491
"9019"	-0.116671	-0.240817
"9020"	-0.24353	-0.0915497
"9021"	-0.234479	-0.211493
"9022"	-0.661845	-0.501445
"9023"	-0.305668	-0.028516
"9024"	-0.0890679	-0.629178
"9025"	-0.15812	-0.168912
"9026"	-0.0908252	-0.168437
"9027"	-0.402084	-0.496696
"9028"	-0.229151	-0.314097
"9029"	-0.518264	-0.00895392
"9030"	-0.126883	-0.00154509
"9031"	-0.259018	-0.28779
"9032"	-0.291854	-0.310294
"9033"	-0.120809	-0.224237
"9034"	-0.561353	-0.002419
"9035"	-0.476474	0.00769845
"9036"	-0.072292	-0.139974
"9037"	0.0120929	-0.068465
"9038"	-0.37782	-0.163856
"9039"	-0.0726421	-0.288223
"9040"	-0.234162	0.513281
"9041"	-0.269034	-0.337574
"9042"	-0.302782	-0.558283
"9043"	-0.348837	-0.452927
"9044"	0.055097	-0.720652
"9045"	-0.0918711	-0.0400279
"9046"	0.145461	-0.0384723
"9047"	-0.473351	-0.0475316
"9048"	-0.315415	-0.487339
"9049"	-0.441381	-0.281886
"9050"	-0.395068	-0.355487
"9051"	-0.2118	-0.118485
"9052"	-0.204131	-0.145775
"9053"	-0.221878	-0.124368
"9054"	-0.322549	-0.172925
"9055"	-0.268053	-0.222684
"9056"	-0.141295	-0.335822
"9057"	-0.182477	-0.273763
"9058"	-0.301012	-0.302929
"9059"	-0.374321	0.2972
"9060"	-0.213515	-0.348484
"9061"	-0.319241	-0.321028
"9062"	-0.355509	-0.442223
"9063"	-0.29543	-0.135518
"9064"	0.156219	-0.18965
"9065"	-0.302516	-0.466313
"9066"	-0.487304	-0.136126
"9067"	-0.298589	-0.782997
"9068"	-0.43892	-0.423465
"9069"	-0.336833	0.0487072
"9070"	-0.248474	-0.152092
"9071"	-0.354741	-0.629633
"9072"	-0.395408	-0.309889
"9073"	-0.868441	-0.252382
"9074"	-0.491098	-0.242157
"9075"	-0.484584	0.195573
"9076"	-0.16483	-0.447157
"9077"	-0.290939	-0.214467
"9078"	-0.0796367	0.00876072
"9079"	-0.12853	-0.265966
"9080"	-0.192623	-0.183889
"9081"	-0.256819	-0.309196
"9082"	-0.355247	-0.729339
"9083"	0.0982883	-0.249038
"9084"	-0.343624	-0.272391
"9085"	-0.0364262	-0.0783006
"9086"	0.000647705	-0.430043
"9087"	-0.381533	0.594611
"9088"	-0.39138	0.0509927
"9089"	-0.350541	-0.0786706
"9090"	-0.412877	0.241425
"9091"	-0.0489706	-0.150842
"9092"	-0.328262	0.746204
"9093"	0.0497731	-0.119141
"9094"	-0.200608	-0.268703
"9095"	-0.227804	-0.181998
"9096"	-0.276173	-0.301696
"9097"	0.102324	-0.276456
"9098"	-0.146625	-0.159197
"9099"	0.208011	-0.486234
"9100"	-0.186251	-0.260651
"9101"	0.194393	-0.115642
"9102"	-0.192664	-0.329155
"9103"	-0.220476	-0.403319
"9104"	-0.372871	-0.29828
"9105"	-0.237781	-0.175557
"9106"	-0.212007	-0.0769125
"9107"	-0.323917	-0.836413
"9108"	0.0193079	-0.198955
"9109"	-0.16157	-0.215432
"9110"	-0.188303	-0.255901
"9111"	-0.422519	-0.197069
"9112"	0.092148	0.0179277
"9113"	-0.32327	-0.545262
"9114"	-0.321687	-0.313249
"9115"	-0.0945642	-0.300769
"9116"	-0.272591	-0.541232
"9117"	-0.256714	-0.188918
"9118"	-0.133543	-0.21449
"9119"	-0.137247	-0.547856
"9120"	-0.280032	-0.278154
"9121"	-0.356669	-0.293809
"9122"	-0.237023	-0.250223
"9123"	-0.196791	-0.332879
"9124"	0.0203013	-0.446762
"9125"	-0.109361	-0.170678
"9126"	-0.247278	-0.163078
"9127"	-0.271496	-0.355008
"9128"	0.357461	-0.17767
"9129"	-0.253011	-0.345056
"9130"	-0.341932	-0.384565
"9131"	-0.382267	-0.520193
"9132"	-0.127746	-0.482602
"9133"	-0.42478	-0.397769
"9134"	-0.154386	-0.298875
"9135"	-0.255307	-0.0632256
"9136"	-0.493039	-0.457766
"9137"	-0.219337	-0.0924593
"9138"	-0.215926	-0.0914717
"9139"	-0.081283	-0.308242
"9140"	-0.130655	-0.2099
"9141"	-0.17699	-0.00697695
"9142"	-0.492913	-0.299708
"9143"	-0.227332	-0.236788
"9144"	-0.0173594	-0.411828
"9145"	-0.352359	-0.179587
"9146"	-0.1308	-0.290864
"9147"	-0.261306	-0.172116
"9148"	-0.170382	-0.209338
"9149"	-0.142718	-0.236523
"9150"	-0.0861909	0.0149286
"9151"	-0.306267	-0.374145
"9152"	-0.225899	-0.571411
"9153"	-0.226146	-0.356471
"9154"	-0.554555	-0.155603
"9155"	-0.26456	-0.739647
"9156"	-0.458423	0.218635
"9157"	-0.0498767	-0.270953
"9158"	-0.328445	-0.644414
"9159"	-0.2133	-0.332815
"9160"	0.0519338	0.00399201
"9161"	-0.291199	-0.233881
"9162"	-0.118955	-0.369243
"9163"	-0.418964	-0.184734
"9164"	-0.339497	-0.162673
"9165"	-0.26109	-0.16707
"9166"	-0.365733	-0.256753
"9167"	-0.338773	-0.187885
"9168"	-0.670426	-0.122662
"9169"	-0.263122	-0.205255
"9170"	-0.282816	-0.400517
"9171"	-0.246378	-0.267772
"9172"	-0.481179	0.166676
"9173"	-0.156287	-0.224317
"9174"	-0.0662854	-0.424656
"9175"	-0.330835	-0.357832
"9176"	0.0538117	-0.0469546
"9177"	0.0845329	-0.00465076
"9178"	-0.0133873	0.0145858
"9179"	-0.384034	-0.360616
"9180"	-0.542985	-0.293698
"9181"	0.551195	-0.289443
"9182"	-0.323971	-0.0975805
"9183"	-0.339589	-0.247251
"9184"	-0.498544	-0.160302
"9185"	-0.208417	-0.0796688
"9186"	-0.185012	0.150049
"9187"	-0.470396	-0.530258
"9188"	-0.405827	-0.412831
"9189"	0.0220775	-0.164714
"9190"	-0.337224	0.011604
"9191"	-0.242105	-0.18453
"9192"	-0.372912	-0.226248
"9193"	-0.305351	-0.10969
"9194"	-0.583319	-0.319548
"9195"	-0.0541462	-0.258017
"9196"	-0.191766	-0.256722
"9197"	-0.259423	-0.504182
"9198"	0.0479184	-0.029777
"9199"	-0.274756	-0.369605
"9200"	-0.421374	-0.58731
"9201"	-0.293062	-0.236463
"9202"	-0.127421	-0.303976
"9203"	-0.0718568	-0.183916
"9204"	0.122064	0.0562264
"9205"	-0.471768	-0.351936
"9206"	-0.39594	-0.597258
"9207"	-0.298105	0.144238
"9208"	-0.197448	-0.28235
"9209"	0.110607	-0.065396
"9210"	-0.255685	-0.351529
"9211"	-0.0585678	-0.158801
"9212"	-0.389487	-0.40952
"9213"	0.0805225	0.16869
"9214"	-0.168559	-0.265184
"9215"	-0.339869	0.855056
"9216"	-0.246534	-0.260915
"9217"	-0.0767867	0.00135687
"9218"	-0.123427	-0.143278
"9219"	-0.0776529	-0.232221
"9220"	-0.354133	-0.338685
"9221"	-0.114242	-0.255316
"9222"	-0.121826	-0.201251
"9223"	0.0552634	-0.172811
"9224"	-0.491059	-0.509875
"9225"	-0.18019	-0.181787
"9226"	-0.296987	-0.230972
"9227"	-0.343346	-0.285839
"9228"	-0.0941618	-0.339918
"9229"	-0.2334	-0.0815867
"9230"	-0.411065	0.00746065
"9231"	-0.341848	-0.458645
"9232"	-0.37153	-0.450635
"9233"	-0.178255	-0.302232
"9234"	-0.396344	-0.324528
"9235"	-0.200921	-0.0777009
"9236"	-0.595483	-0.332826
"9237"	-0.39798	-0.235569
"9238"	-0.0957079	-0.0388606
"9239"	-0.165212	-0.305161
"9240"	-0.423323	-0.33093
"9241"	-0.316968	-0.363751
"9242"	-0.285451	-0.187676
"9243"	-0.13274	-0.526323
"9244"	-0.328712	-0.294766
"9245"	-0.457536	-0.416549
"9246"	-0.494163	-0.553205
"9247"	-0.456973	-0.298269
"9248"	-0.188993	-0.173278
"9249"	-0.158844	-0.0106996
"9250"	-0.147872	-0.0670176
"9251"	-0.180584	0.134206
"9252"	-0.125661	-0.0458446
"9253"	0.105977	-0.330479
"9254"	-0.155496	-0.209787
"9255"	0.121219	-0.0282355
"9256"	-0.0479509	0.752483
"9257"	-0.236399	-0.52571
"9258"	-0.339398	-0.742943
"9259"	-0.435725	-0.125779
"9260"	-0.115923	-0.339099
"9261"	0.0335658	-0.250863
"9262"	-0.197693	-0.274164
"9263"	-0.175311	-0.210478
"9264"	-0.247405	-0.107607
"9265"	-0.438237	-0.17701
"9266"	-0.557029	0.240816
"9267"	-0.264202	-0.296339
"9268"	0.183777	-0.24834
"9269"	-0.563485	-0.340037
"9270"	-0.309292	0.00324952
"9271"	-0.361775	-0.232623
"9272"	-0.374035	0.510091
"9273"	-0.220581	-0.265077
"9274"	-0.153005	-0.518596
"9275"	-0.253062	-0.380756
"9276"	-0.327958	-0.323114
"9277"	-0.0373005	-0.266571
"9278"	0.0566249	-0.152559
"9279"	-0.212116	-0.293427
"9280"	-0.229526	-0.0885954
"9281"	-0.459142	-0.503371
"9282"	-0.0752162	-0.273023
"9283"	-0.18514	-0.355724
"9284"	-0.103074	0.0700997
"9285"	-0.32912	-0.15917
"9286"	-0.211091	-0.12501
"9287"	-0.137596	-0.186807
"9288"	-0.182816	-0.416326
"9289"	-0.239074	-0.246922
"9290"	-0.252099	-0.338331
"9291"	-0.292666	-0.61107
"9292"	-0.25555	-0.122019
"9293"	-0.45123	-0.323124
"9294"	-0.195161	-0.329777
"9295"	-0.218094	-0.337714
"9296"	-0.0957514	-0.554628
"9297"	-0.299896	-0.0733677
"9298"	-0.103087	-0.369814
"9299"	-0.754504	-0.00170728
"9300"	-0.306178	-0.0591799
"9301"	-0.489362	-0.397502
"9302"	-0.319748	-0.441592
"9303"	-0.030083	0.221606
"9304"	-0.23922	-0.447891
"9305"	-0.182413	0.177052
"9306"	-0.338246	-0.225847
"9307"	-0.469391	-0.337998
"9308"	-0.489814	-0.159932
"9309"	-0.343446	-0.211304
"9310"	-0.626321	-0.215936
"9311"	-0.0908315	-0.0112732
"9312"	-0.229226	-0.336172
"9313"	-0.281364	-0.35327
"9314"	-0.272604	0.145533
"9315"	-0.265728	-0.160367
"9316"	-0.207028	-0.136279
"9317"	-0.523279	-0.827624
"9318"	-0.265958	-0.49761
"9319"	-0.413286	-0.319314
"9320"	0.00917156	-0.289557
"9321"	-0.402034	-0.250291
"9322"	-0.111191	-0.341066
"9323"	-0.0812698	-0.28794
"9324"	-0.484934	-0.509893
"9325"	-0.226749	-0.152148
"9326"	-0.335257	-0.830494
